10000 98.2372
11008 108.091
12112 118.912
13328 130.749
14664 143.68
16136 158.338
17752 175.11
19528 191.598
21488 211.41
23640 234.51
26008 255.514
28616 281.246
31480 309.303
34632 339.746
38096 374.514
41912 392.618
46104 416.535
50720 448.735
55800 482.526
61384 515.61
67528 550.016
74288 588.642
81720 626.873
89896 646.98
98888 675.923
108784 717.361
119664 759.326
131632 799.616
144800 837.833
159288 874.169
175224 469.717
192752 237.102
212032 243.737
233240 247.884
256568 249.664
282232 253.857
310456 244.654
341504 235.88
375656 236.757
413224 234.286
454552 234.91
500008 239.841
550016 247.003
605024 248.083
665528 249.164
732088 249.616
805304 243.318
885840 245.729
974432 246.158
1071880 249.18
1179072 247.815
1296984 247.934
1426688 247.936
1569360 249.227
1726304 250.122
1898936 253.915
2088832 252.563
2297720 251.507
2527496 253.765
2780248 253.356
3058280 252.936
3364112 252.013
3700528 255.991
4070584 253.924
4477648 252.042
4925416 253.98
5417960 254.618
5959760 252.659
6555744 254.308
7211320 254.384
7932456 254.783
8725704 253.01
9598280 254.046
10558112 254.473
11613928 254.892
12775328 254.481
14052864 254.113
15458152 254.078
17003968 254.669
18704368 254.06
20574808 254.404
22632296 254.808
24895528 254.56
27385088 254.524
30123600 254.787
33135968 254.419
36449568 253.878
40094528 254.657
44103984 254.52
48514384 254.6
53365824 254.373
58702408 252.695
64572656 254.369
71029928 254.798
78132928 254.755
85946224 254.59
94540848 254.945
