10000 98.3097
11008 109.465
12112 118.926
13328 130.852
14664 144.117
16136 159.692
17752 174.264
19528 192.101
21488 211.765
23640 231.933
26008 255.68
28616 280.64
31480 309.356
34632 339.238
38096 373.801
41912 411.173
46104 458.484
50720 489.652
55800 519.705
61384 551.288
67528 590.588
74288 629.635
81720 663.916
89896 710.915
98888 753.01
108784 785.128
119664 833.178
131632 876.291
144800 918.009
159288 959.17
175224 467.533
192752 240.153
212032 245.359
233240 249.098
256568 250.071
282232 253.878
310456 243.481
341504 231.636
375656 232.988
413224 231.04
454552 232.933
500008 237.402
550016 244.842
605024 247.394
665528 248.9
732088 249.622
805304 241.114
885840 243.98
974432 245.259
1071880 248.177
1179072 245.725
1296984 245.67
1426688 247.8
1569360 248.649
1726304 248.154
1898936 253.802
2088832 252.257
2297720 249.274
2527496 252.459
2780248 252.605
3058280 249.573
3364112 251.527
3700528 255.183
4070584 253.378
4477648 250.629
4925416 252.622
5417960 253.395
5959760 250.75
6555744 253.234
7211320 252.514
7932456 253.129
8725704 251.179
9598280 252.784
10558112 252.461
11613928 253.429
12775328 253.656
14052864 253.395
15458152 252.923
17003968 253.934
18704368 251.719
20574808 252.509
22632296 253.569
24895528 252.573
27385088 253.714
30123600 252.861
33135968 252.318
36449568 252.093
40094528 253.799
44103984 253.388
48514384 252.816
53365824 252.663
58702408 250.203
64572656 252.471
71029928 253.131
78132928 253.055
85946224 252.668
94540848 253.409
