10000 48.7193
11008 53.8803
12112 59.5352
13328 65.2606
14664 71.3694
16136 78.8977
17752 87.5584
19528 96.3078
21488 105.247
23640 115.653
26008 126.622
28616 139.966
31480 153.062
34632 169.179
38096 186.246
41912 204.522
46104 224.307
50720 246.258
55800 270.8
61384 298.025
67528 326.2
74288 354.71
81720 382.988
89896 370.066
98888 397.849
108784 428.095
119664 459.67
131632 456.608
144800 484.066
159288 517.519
175224 523.439
192752 554.439
212032 552.138
233240 587.226
256568 600.258
282232 642.016
310456 651.688
341504 566.943
375656 294.817
413224 242.793
454552 240.021
500008 240.376
550016 240.348
605024 239.276
665528 240.295
732088 242.019
805304 243.876
885840 244.723
974432 245.034
1071880 245.784
1179072 246.65
1296984 248.23
1426688 248.812
1569360 249.405
1726304 249.108
1898936 249.429
2088832 250.134
2297720 251.701
2527496 252.282
2780248 252.532
3058280 252.902
3364112 253.573
3700528 252.805
4070584 253.879
4477648 253.82
4925416 254.271
5417960 254.559
5959760 255.013
6555744 255.058
7211320 255.521
7932456 255.117
8725704 255.38
9598280 255.385
10558112 255.47
11613928 255.244
12775328 255.668
14052864 255.966
15458152 255.74
17003968 256.056
18704368 255.856
20574808 255.885
22632296 256.052
24895528 256.078
27385088 256.277
30123600 255.869
33135968 256.157
36449568 256.185
40094528 256.051
44103984 256.374
48514384 256.389
53365824 256.205
58702408 256.133
64572656 256.296
71029928 255.578
78132928 255.345
85946224 256.57
94540848 256.422
