8 11.1381
16 11.0853
24 11.1227
32 11.1175
40 10.3098
48 11.0468
56 11.5544
64 12.0515
72 12.0319
80 12.7214
96 13.2425
112 13.6013
128 14.0228
144 14.5416
160 14.5883
184 14.948
208 15.391
232 15.4464
256 15.5573
288 15.6557
320 15.7092
360 16.0478
400 16.1746
448 16.3932
496 16.3635
552 16.4857
608 16.5533
672 16.6009
744 16.653
824 16.7128
912 16.9086
1008 16.7352
1112 16.9066
1224 16.8568
1352 16.826
1488 16.551
1640 17.0193
1808 17.0534
1992 16.7775
2192 16.6392
2416 17.0485
2664 17.1057
2936 17.0765
3232 16.9991
3560 17.1903
3920 17.0803
4320 17.0267
4760 17.0364
5240 17.0678
5768 17.0694
6352 17.1622
6992 17.1785
7696 17.0432
8472 17.1021
9320 17.2314
10256 16.7568
11288 16.7651
12424 17.1938
13672 17.1332
15040 17.1449
16552 17.0541
18208 17.0597
20032 17.0817
22040 16.9644
24248 16.9494
26680 16.7532
29352 16.7437
32288 16.6934
35520 16.5941
39080 16.5427
42992 16.5277
47296 16.5173
52032 16.2419
57240 16.4541
62968 16.5319
69272 16.4888
76200 16.4297
83824 16.5143
92208 16.5267
101432 16.459
111576 16.5342
122736 16.5384
135016 16.5331
148520 16.5185
163376 16.5256
179720 16.4119
197696 16.3414
217472 16.3009
239224 16.2696
263152 16.2531
289472 16.2689
318424 16.2736
350272 16.2683
385304 16.2721
423840 16.2722
466232 16.2721
512856 16.2621
564144 16.269
620560 16.2206
682624 16.2117
750888 16.2137
825984 16.0806
908584 16.1674
999448 15.8151
1099400 15.3995
1209344 14.7873
1330280 14.3884
1463312 13.9813
1609648 13.3636
1770616 12.9875
1947680 12.6465
2142456 12.3931
2356704 12.2721
2592376 12.175
2851616 12.1231
3136784 12.0884
3450464 12.0522
3795512 12.0351
4175064 12.0311
4592576 12.0223
5051840 12.021
5557032 12.0178
6112736 12.0051
6724016 12.0333
7396424 12.0255
8136072 12.0158
8949680 12.0091
9844656 12.0174
10829128 12.231
11912048 12.0234
13103256 12.042
14413584 12.0236
15854944 12.0202
17440440 12.0286
19184488 12.0186
21102944 12.0056
23213240 11.9999
25534568 12.0097
28088032 11.8611
30896840 11.8878
33986528 11.9098
37385184 11.9184
41123704 11.9048
45236080 11.9047
49759696 11.8553
54735672 11.8792
60209240 11.8414
66230168 11.863
72853192 12.2479
80138512 11.8911
88152368 11.8778
96967608 11.8744
