10000 4058.37
11008 4493.59
12112 4875.39
13328 5412.44
14664 5942.18
16136 6512.63
17752 7152.42
19528 7929.94
21488 8646.1
23640 9540.67
26008 10619.5
28616 11621.5
31480 12743.2
34632 14004.5
38096 15619.5
41912 16864.2
46104 18364.6
50720 20361.1
55800 22669.1
61384 25001.3
67528 27009.1
74288 29185
81720 31608.5
89896 30662.9
98888 33057.4
108784 35338.3
119664 38293
131632 37985
144800 40211.7
159288 42665.3
175224 43158
192752 45808.6
212032 45901.2
233240 49047.4
256568 50092
282232 53320.5
310456 54051.1
341504 47133.9
375656 24499.8
413224 20214.8
454552 19989.5
500008 20023
550016 20017.7
605024 19929.5
665528 20014.9
732088 20158.2
805304 20343.4
885840 20384.1
974432 20414.4
1071880 20472.6
1179072 20541.1
1296984 20681.3
1426688 20724.6
1569360 20777.1
1726304 20768.6
1898936 20798.7
2088832 20843.8
2297720 20973.6
2527496 21023.3
2780248 21043.8
3058280 21073.1
3364112 21127
3700528 21062
4070584 21149.1
4477648 21154.5
4925416 21185.7
5417960 21209.9
5959760 21249.9
6555744 21254.1
7211320 21299
7932456 21261.2
8725704 21280.4
9598280 21282.2
10558112 21288.1
11613928 21269.3
12775328 21304
14052864 21331.4
15458152 21308
17003968 21339.9
18704368 21320.8
20574808 21321
22632296 21341.1
24895528 21338.3
27385088 21357.7
30123600 21323.6
33135968 21343.3
36449568 21345.4
40094528 21334.2
44103984 21364.2
48514384 21364.2
53365824 21350.5
58702408 21343
64572656 21355
71029928 21300.2
78132928 21276.8
85946224 21381.3
94540848 21367.7
