8 22.1328
16 33.1419
24 36.9453
32 40.2822
40 44.3152
48 49.677
56 51.2838
64 52.8445
72 53.9033
80 55.0838
96 56.7712
112 58.0781
128 59.045
144 59.794
160 60.1723
184 61.1156
208 61.5266
232 61.9878
256 54.652
288 55.8519
320 56.8025
360 57.859
400 58.7362
448 59.3047
496 60.211
552 60.5278
608 61.0206
672 61.4952
744 61.9392
824 62.3494
912 63.0043
1008 63.3256
1112 63.3518
1224 63.7715
1352 63.9026
1488 64.2563
1640 64.3674
1808 64.6371
1992 64.6196
2192 64.6046
2416 64.9066
2664 65.1943
2936 53.2363
3232 46.6552
3560 44.1237
3920 46.2308
4320 46.6377
4760 47.4875
5240 46.7782
5768 46.697
6352 46.087
6992 45.8341
7696 41.841
8472 45.29
9320 45.0447
10256 39.3287
11288 38.0029
12424 41.3712
13672 41.3131
15040 41.187
16552 40.4816
18208 39.7355
20032 39.9467
22040 34.831
24248 34.1757
26680 32.153
29352 33.1363
32288 30.7664
35520 28.4741
39080 26.9275
42992 26.4159
47296 26.0509
52032 25.4838
57240 25.2444
62968 25.2176
69272 25.2806
76200 25.4226
83824 25.384
92208 25.4041
101432 25.42
111576 25.4016
122736 25.4146
135016 25.3997
148520 26.0012
163376 26.0173
179720 26.0648
197696 25.8473
217472 25.8696
239224 25.8338
263152 25.789
289472 25.8487
318424 25.809
350272 25.842
385304 25.8581
423840 25.8295
466232 25.818
512856 25.7424
564144 26.0528
620560 26.0608
682624 26.0557
750888 26.0515
825984 26.0525
908584 26.0351
999448 25.2609
1099400 24.6189
1209344 23.4138
1330280 20.9632
1463312 19.2553
1609648 17.3158
1770616 15.9041
1947680 14.5351
2142456 13.735
2356704 13.1117
2592376 12.6917
2851616 12.6187
3136784 12.356
3450464 12.3269
3795512 12.5527
4175064 12.7201
4592576 12.6907
5051840 12.671
5557032 12.13
6112736 12.5374
6724016 12.7655
7396424 12.7419
8136072 12.2259
8949680 12.207
9844656 12.2181
10829128 12.2078
11912048 12.2105
13103256 12.1856
14413584 12.2011
15854944 12.2179
17440440 12.2027
19184488 12.2072
21102944 12.2114
23213240 12.215
25534568 12.2044
28088032 12.2112
30896840 12.1991
33986528 12.2071
37385184 12.2005
41123704 12.1848
45236080 12.1841
49759696 12.1941
54735672 12.1981
60209240 12.1946
66230168 12.1903
72853192 12.1726
80138512 12.1911
88152368 12.2772
96967608 12.1858
