10000 48.098
11008 53.4705
12112 58.2692
13328 64.2482
14664 70.548
16136 77.3253
17752 85.5126
19528 93.8073
21488 103.189
23640 113.595
26008 125.064
28616 137.243
31480 150.841
34632 166.058
38096 182.695
41912 202.09
46104 222.377
50720 243.887
55800 268.55
61384 294.513
67528 323.915
74288 358.924
81720 390.325
89896 426.068
98888 453.027
108784 485.062
119664 511.88
131632 539.171
144800 571.394
159288 602.473
175224 628.394
192752 658.679
212032 690.128
233240 710.124
256568 741.965
282232 772.921
310456 797.376
341504 621.101
375656 297.797
413224 243.956
454552 242.291
500008 243.668
550016 242.153
605024 240.068
665528 240.593
732088 242.742
805304 244.818
885840 245.28
974432 245.793
1071880 246.324
1179072 247.583
1296984 248.94
1426688 249.474
1569360 249.976
1726304 249.67
1898936 249.901
2088832 250.457
2297720 251.755
2527496 252.406
2780248 253.016
3058280 253.146
3364112 253.729
3700528 253.525
4070584 254.347
4477648 254.285
4925416 254.552
5417960 254.655
5959760 255.159
6555744 255.311
7211320 255.451
7932456 255.199
8725704 255.827
9598280 255.529
10558112 255.764
11613928 255.433
12775328 255.786
14052864 256.052
15458152 255.803
17003968 256.177
18704368 256.243
20574808 256.144
22632296 256.23
24895528 256.383
27385088 256.326
30123600 256.076
33135968 256.403
36449568 256.403
40094528 256.24
44103984 256.582
48514384 256.53
53365824 256.318
58702408 256.264
64572656 256.324
71029928 256.05
78132928 255.501
85946224 256.697
94540848 256.528
