10000 49.0354
11008 54.5249
12112 59.265
13328 65.2388
14664 71.836
16136 79.1467
17752 86.9304
19528 95.8036
21488 105.334
23640 116.052
26008 127.111
28616 140.596
31480 153.41
34632 168.878
38096 186.751
41912 205.385
46104 226.326
50720 248.828
55800 275.415
61384 301.078
67528 331.76
74288 366.745
81720 396.653
89896 421.81
98888 452.221
108784 479.455
119664 510.96
131632 531.114
144800 561.174
159288 594.34
175224 611.829
192752 651.94
212032 668.286
233240 701.699
256568 728.167
282232 755.247
310456 786.451
341504 623.328
375656 298.217
413224 242.665
454552 242.503
500008 244.126
550016 242.355
605024 240.656
665528 241.162
732088 242.933
805304 244.966
885840 245.518
974432 246.215
1071880 246.772
1179072 247.874
1296984 249.146
1426688 249.823
1569360 250.331
1726304 250.215
1898936 250.388
2088832 250.987
2297720 252.122
2527496 252.856
2780248 253.393
3058280 253.625
3364112 254.183
3700528 253.891
4070584 254.71
4477648 254.602
4925416 254.95
5417960 255.091
5959760 255.562
6555744 255.639
7211320 255.875
7932456 255.733
8725704 256.168
9598280 256.009
10558112 256.186
11613928 255.953
12775328 256.27
14052864 256.502
15458152 256.381
17003968 256.596
18704368 256.61
20574808 256.554
22632296 256.678
24895528 256.762
27385088 256.781
30123600 256.546
33135968 256.831
36449568 256.857
40094528 256.704
44103984 257.01
48514384 256.973
53365824 256.759
58702408 256.68
64572656 256.787
71029928 256.452
78132928 256.021
85946224 257.172
94540848 257.01
