10000 10.3491
11008 10.408
12112 10.5864
13328 10.689
14664 10.7709
16136 10.8533
17752 10.9543
19528 11.0081
21488 11.0939
23640 11.1365
26008 11.1969
28616 11.2539
31480 11.3013
34632 11.3334
38096 11.3857
41912 11.3879
46104 11.4296
50720 11.4629
55800 11.494
61384 11.501
67528 11.5313
74288 11.5352
81720 11.5574
89896 11.5716
98888 11.5813
108784 11.5842
119664 11.6002
131632 11.5942
144800 11.6152
159288 11.6117
175224 11.6194
192752 11.6259
212032 11.5663
233240 11.5763
256568 11.5638
282232 11.6017
310456 11.6035
341504 11.5706
375656 11.3783
413224 11.4977
454552 11.2778
500008 11.5051
550016 10.2112
605024 10.408
665528 10.0921
732088 10.1843
805304 10.2729
885840 10.1903
974432 10.1803
1071880 11.1655
1179072 11.0771
1296984 11.1289
1426688 11.1222
1569360 11.0951
1726304 10.8909
1898936 10.8025
2088832 10.829
2297720 10.9139
2527496 10.9091
2780248 10.9765
3058280 11.0782
3364112 10.8432
3700528 11.0169
4070584 11.236
4477648 10.9479
4925416 10.8429
5417960 11.0218
5959760 11.0537
6555744 11.0216
7211320 10.7493
7932456 11.0969
8725704 11.085
9598280 10.9115
10558112 11.0033
11613928 11.0575
12775328 10.9358
14052864 10.9806
15458152 10.8844
17003968 11.1003
18704368 10.8098
20574808 10.9114
22632296 10.7427
24895528 11.1113
27385088 11.0225
30123600 11.003
33135968 11.1044
36449568 10.9818
40094528 11.0109
44103984 10.9212
48514384 11.0707
53365824 10.8316
58702408 10.8332
64572656 11.0695
71029928 10.7611
78132928 10.8546
85946224 10.818
94540848 10.9452
