10000 20.0715
11008 20.1609
12112 20.5522
13328 20.7283
14664 20.9067
16136 20.983
17752 21.1956
19528 21.326
21488 21.4661
23640 21.598
26008 21.7079
28616 21.8071
31480 21.895
34632 21.9776
38096 22.1754
41912 22.2475
46104 22.2917
50720 22.366
55800 22.4251
61384 22.4707
67528 22.5252
74288 22.5719
81720 22.6125
89896 22.644
98888 22.6738
108784 22.7047
119664 22.7292
131632 22.7759
144800 22.7961
159288 22.8156
175224 22.6454
192752 22.305
212032 22.3069
233240 22.3246
256568 22.4667
282232 21.5101
310456 21.3892
341504 21.4224
375656 21.4123
413224 21.2411
454552 21.3985
500008 21.3579
550016 22.0796
605024 22.1559
665528 22.1772
732088 22.2083
805304 22.381
885840 22.3434
974432 22.3127
1071880 22.0253
1179072 22.0291
1296984 21.9055
1426688 21.8992
1569360 21.9214
1726304 21.8579
1898936 22.1382
2088832 21.7223
2297720 21.9252
2527496 21.737
2780248 22.075
3058280 21.5715
3364112 22.1462
3700528 21.9396
4070584 22.1393
4477648 21.6539
4925416 21.9388
5417960 22.1077
5959760 22.2379
6555744 21.99
7211320 22.0073
7932456 22.0935
8725704 21.7528
9598280 21.9865
10558112 22.0475
11613928 21.7748
12775328 21.8672
14052864 22.1173
15458152 21.9148
17003968 21.999
18704368 21.6914
20574808 21.73
22632296 22.0827
24895528 21.873
27385088 22.0184
30123600 21.9838
33135968 21.5902
36449568 21.9121
40094528 22.0095
44103984 22.0388
48514384 21.7647
53365824 21.8835
58702408 21.3312
64572656 22.0492
71029928 21.885
78132928 21.9798
85946224 21.7891
94540848 21.842
