10000 4091.2
11008 4540.01
12112 4940.49
13328 5445.89
14664 5988.47
16136 6584.08
17752 7229.95
19528 7960.57
21488 8793.12
23640 9649.02
26008 10573.6
28616 11633
31480 12835.9
34632 14142.5
38096 15793.2
41912 17183.9
46104 18953.7
50720 20883.4
55800 22855.7
61384 25085.5
67528 27657.9
74288 30295.4
81720 33034.2
89896 33758.6
98888 35690.3
108784 38074.3
119664 40890.9
131632 41841.3
144800 44364.9
159288 46791.8
175224 48532.9
192752 51008
212032 52041.7
233240 54985.9
256568 56207.7
282232 59448.5
310456 61349.4
341504 50589.5
375656 24561.4
413224 20236
454552 20137.7
500008 20281.7
550016 20140
605024 20039.1
665528 20086.8
732088 20243.7
805304 20398.2
885840 20441.2
974432 20497.6
1071880 20535.7
1179072 20628.6
1296984 20743.7
1426688 20793.7
1569360 20836.4
1726304 20832.3
1898936 20853.1
2088832 20907.3
2297720 21004.1
2527496 21057.5
2780248 21097
3058280 21120.3
3364112 21169.9
3700528 21130.9
4070584 21198.7
4477648 21199.5
4925416 21229.2
5417960 21248.3
5959760 21279.6
6555744 21294.3
7211320 21314.5
7932456 21292
8725704 21325
9598280 21319.1
10558112 21332.8
11613928 21309.8
12775328 21343.4
14052864 21359.8
15458152 21338.7
17003968 21370.3
18704368 21366.1
20574808 21363
22632296 21374.3
24895528 21377.7
27385088 21384.9
30123600 21359.8
33135968 21385.2
36449568 21387
40094528 21377.8
44103984 21402
48514384 21397.6
53365824 21378
58702408 21375.3
64572656 21385
71029928 21348.8
78132928 21322.3
85946224 21417.3
94540848 21402.1
