10000 95.9583
11008 106.885
12112 116.378
13328 129.463
14664 141.225
16136 154.994
17752 172.546
19528 187.621
21488 206.631
23640 227.569
26008 249.944
28616 275.978
31480 303.245
34632 332.729
38096 365.621
41912 402.506
46104 440.265
50720 482.909
55800 535.37
61384 572.011
67528 612.203
74288 654.584
81720 697.688
89896 738.576
98888 784.273
108784 829.832
119664 876.061
131632 919.187
144800 963.676
159288 1012.24
175224 463.701
192752 242.238
212032 245.874
233240 248.646
256568 249.974
282232 254.525
310456 243.979
341504 232.215
375656 232.743
413224 231.053
454552 232.322
500008 236.524
550016 240.786
605024 244.739
665528 247.297
732088 249.111
805304 240.792
885840 243.462
974432 244.794
1071880 246.74
1179072 244.241
1296984 245.15
1426688 246.426
1569360 247.2
1726304 248.552
1898936 251.792
2088832 250.928
2297720 249.871
2527496 251.368
2780248 250.775
3058280 250.063
3364112 250.482
3700528 252.971
4070584 252.308
4477648 250.363
4925416 251.669
5417960 252.114
5959760 249.906
6555744 252.3
7211320 251.386
7932456 251.884
8725704 251.099
9598280 251.455
10558112 251.289
11613928 251.736
12775328 252.288
14052864 252.098
15458152 252.376
17003968 252.47
18704368 250.845
20574808 251.468
22632296 252.113
24895528 251.438
27385088 252.484
30123600 251.847
33135968 251.378
36449568 251.534
40094528 252.39
44103984 252.227
48514384 252.022
53365824 251.166
58702408 250.194
64572656 251.5
71029928 251.945
78132928 252.071
85946224 251.72
94540848 252.279
