10000 4017.92
11008 4453.5
12112 4877.9
13328 5399.51
14664 5935.87
16136 6478.67
17752 7140.45
19528 7860.93
21488 8662.86
23640 9520.46
26008 10473.1
28616 11504.8
31480 12622.9
34632 13936.7
38096 15313.5
41912 14355.9
46104 14819.1
50720 15793.3
55800 17017.1
61384 18380.1
67528 19888.8
74288 21503.8
81720 22605.7
89896 22221.9
98888 23372.1
108784 24478.9
119664 26016.3
131632 26953.6
144800 27732.3
159288 28650
175224 19472.1
192752 10459.8
212032 10268.7
233240 10194.8
256568 10296.2
282232 10425.4
310456 10085.3
341504 9839.82
375656 9928.34
413224 9768.8
454552 9811.66
500008 10009.7
550016 10271.9
605024 10327.1
665528 10359.3
732088 10382.7
805304 10171.5
885840 10261.3
974432 10260.2
1071880 10422.8
1179072 10393.5
1296984 10377.6
1426688 10537
1569360 10549.1
1726304 10508.7
1898936 10571.3
2088832 10565.5
2297720 10519.6
2527496 10596.5
2780248 10582
3058280 10609.2
3364112 10548.5
3700528 10668
4070584 10642.4
4477648 10559.1
4925416 10624.7
5417960 10641.4
5959760 10587.3
6555744 10648.9
7211320 10647.7
7932456 10654.2
8725704 10650.9
9598280 10640.7
10558112 10650.3
11613928 10677.6
12775328 10652.5
14052864 10668.5
15458152 10645.7
17003968 10674.2
18704368 10655.9
20574808 10651.7
22632296 10667.7
24895528 10664.7
27385088 10660.8
30123600 10663.2
33135968 10657.7
36449568 10654
40094528 10665.4
44103984 10663
48514384 10672.1
53365824 10675.3
58702408 10657.4
64572656 10667.4
71029928 10662
78132928 10671.6
85946224 10668.1
94540848 10680.5
