10000 4090.24
11008 4519.05
12112 4931.82
13328 5432.13
14664 5981.6
16136 6581.58
17752 7238.56
19528 7964.07
21488 8785.64
23640 9684.46
26008 10655
28616 11695.1
31480 12872.1
34632 14138.7
38096 15549.7
41912 17346.5
46104 18919.1
50720 20776.3
55800 22909.1
61384 25143.6
67528 27568.6
74288 30221.7
81720 33442
89896 35418.3
98888 37841.4
108784 40318.7
119664 42713.6
131632 44453.6
144800 46869.9
159288 49657.7
175224 51152.1
192752 53657.9
212032 55383.6
233240 58750.1
256568 60253.5
282232 63356.7
310456 65481.3
341504 52184.5
375656 24859.3
413224 20237.7
454552 20237
500008 20359.6
550016 20204.6
605024 20063.6
665528 20106.9
732088 20243.8
805304 20421.7
885840 20459.7
974432 20529.2
1071880 20570.2
1179072 20664.6
1296984 20771.1
1426688 20823
1569360 20866.1
1726304 20852.5
1898936 20869.7
2088832 20917.9
2297720 21017
2527496 21074.8
2780248 21122.5
3058280 21139.5
3364112 21183.2
3700528 21157.9
4070584 21225.3
4477648 21219.5
4925416 21247.8
5417960 21260.8
5959760 21298
6555744 21308.2
7211320 21324.2
7932456 21307.6
8725704 21348.8
9598280 21334.7
10558112 21349.9
11613928 21330.5
12775328 21358.1
14052864 21377.5
15458152 21366.5
17003968 21383
18704368 21387.3
20574808 21382.1
22632296 21389.9
24895528 21400.2
27385088 21400.6
30123600 21376.9
33135968 21407.7
36449568 21405.1
40094528 21392.6
44103984 21419
48514384 21413.7
53365824 21396.2
58702408 21391.1
64572656 21397.7
71029928 21372.7
78132928 21335.9
85946224 21434.5
94540848 21417.6
