10000 3969.24
11008 4430.22
12112 4819.1
13328 5302.04
14664 5844.91
16136 6438.73
17752 7146.76
19528 7764.72
21488 8598.27
23640 9529.2
26008 10493.5
28616 11432.4
31480 12555.2
34632 13942.8
38096 15124.3
41912 16617
46104 18297.7
50720 20176
55800 21726.5
61384 23001.6
67528 24654
74288 26272.6
81720 27727.2
89896 29784.4
98888 31387.5
108784 32733.2
119664 34879.1
131632 36588.5
144800 38402.4
159288 40209.2
175224 19467.7
192752 10001.7
212032 10229.9
233240 10363.7
256568 10422.4
282232 10584
310456 10147
341504 9659.29
375656 9697.14
413224 9633.83
454552 9711.76
500008 9887.61
550016 10201.6
605024 10311.2
665528 10371.4
732088 10400.1
805304 10056.3
885840 10165.2
974432 10217.7
1071880 10337.6
1179072 10244.8
1296984 10242.5
1426688 10328.8
1569360 10363.1
1726304 10348
1898936 10576.3
2088832 10504.4
2297720 10387
2527496 10515.4
2780248 10525.7
3058280 10394.8
3364112 10479.1
3700528 10631.4
4070584 10553.5
4477648 10442.5
4925416 10525.3
5417960 10547.2
5959760 10452.1
6555744 10550.3
7211320 10522.1
7932456 10552
8725704 10463.7
9598280 10534
10558112 10513.5
11613928 10555.5
12775328 10568.7
14052864 10557.5
15458152 10544.4
17003968 10578.9
18704368 10488.4
20574808 10524.6
22632296 10566.8
24895528 10520.9
27385088 10578.9
30123600 10532.8
33135968 10520.3
36449568 10507.2
40094528 10572.1
44103984 10564.7
48514384 10539
53365824 10536.1
58702408 10422.1
64572656 10519.6
71029928 10547.5
78132928 10543.6
85946224 10519.8
94540848 10555.7
